ID,price_doc
100001,6150826.061936617
100002,5984033.79757245
100003,17802344.018439803
100004,5917101.770672832
100005,6427156.99009115
100006,5591350.507491949
100007,10869698.618827749
100008,7696447.223678697
100009,3954885.109287136
100010,5599852.439395577
100011,8695047.619194578
100012,8201538.080680579
100013,6548712.709557671
100014,5589294.785004517
100015,6157049.656239008
100016,5840566.791518753
100017,3033148.5256334497
100018,5825414.6309456695
100019,6940573.391369866
100020,1478378.358719859
100021,7818316.174892953
100022,5627058.053074291
100023,5700303.837170456
100024,7216809.906721297
100025,10125492.30363443
100026,6690418.967151314
100027,6568470.809166814
100028,6953874.37732089
100029,5887898.045711232
100030,12250570.04084405
100031,5967506.102843355
100032,8018943.108613949
100033,5827034.853002296
100034,5875056.802442087
100035,5594810.4338020515
100036,8343672.996543678
100037,9079322.577829976
100038,6484383.47543047
100039,6216383.67733673
100040,6758364.7729881015
100041,7768407.483926754
100042,6613074.629859382
100043,9572441.366927855
100044,3570410.09741634
100045,6546045.446271282
100046,5388545.88480081
100047,6203194.523671381
100048,6789954.484768449
100049,3217558.8303253367
100050,5346085.649091013
100051,5173572.823428896
100052,5488598.265614968
100053,6355275.028122166
100054,4927485.052934752
100055,7350308.806683582
100056,8048170.877983099
100057,7104644.764411551
100058,6217705.475721118
100059,4070123.9284868836
100060,8764510.11679416
100061,5082698.007546928
100062,6997066.469183576
100063,6880953.135699733
100064,5824283.19585938
100065,5130109.280675137
100066,5808695.017515536
100067,3785878.032754417
100068,5625542.257111651
100069,10100941.807870254
100070,8847836.96085429
100071,10636217.50366728
100072,6710582.252738892
100073,6977650.1384608075
100074,6236936.592227925
100075,5574572.645498637
100076,5365031.347723397
100077,6094154.486992299
100078,5860230.958474607
100079,5902475.078638662
100080,9006805.715495264
100081,5627058.053074291
100082,4850502.009352119
100083,8196696.318515349
100084,5519913.031203841
100085,3891512.043844648
100086,4485642.045455538
100087,5126460.505496451
100088,6071219.121326247
100089,12194692.85488811
100090,6278401.553808371
100091,5298865.581400279
100092,7429041.4842376085
100093,9913628.63171377
100094,5665105.794757725
100095,6028755.487630166
100096,5638131.237462318
100097,9560918.696943557
100098,7920655.707691362
100099,7095116.289867444
100100,5717107.546984123
100101,6780498.305643162
100102,5909608.962110209
100103,5525999.100163073
100104,6896285.194556897
100105,7366273.46572738
100106,7586557.713784672
100107,6061827.481106621
100108,6519215.359180701
100109,4889887.572531112
100110,6760688.743294391
100111,5748914.732381611
100112,9221592.91568304
100113,10736553.52942554
100114,9917479.507526008
100115,7156424.975902603
100116,6970060.536250723
100117,5578479.010128004
100118,7384985.404659007
100119,6136062.483461156
100120,4936917.533909958
100121,5799699.714827614
100122,6499479.815837702
100123,5486132.259242314
100124,5861210.732684802
100125,16518101.136564782
100126,6100511.065927175
100127,5633748.476087421
100128,8820299.232509911
100129,7490679.628555544
100130,5673430.880799082
100131,5786267.137973932
100132,9221258.791465394
100133,6347958.933295054
100134,26073421.277062446
100135,5305725.429774156
100136,5921116.289447592
100137,6270909.200862162
100138,6788069.250574388
100139,5379957.227243014
100140,6516342.70809297
100141,6666935.86177855
100142,5834933.500480348
100143,5759537.871467346
100144,23620231.01174803
100145,16128666.773917915
100146,9261333.119997231
100147,22730291.207595333
100148,7586224.631055018
100149,12473520.804827875
100150,9543814.331527272
100151,5305714.394871851
100152,5286479.029186401
100153,8331432.360316748
100154,8294430.2889506575
100155,2858516.400403246
100156,5961333.062455607
100157,6780188.004074639
100158,5441354.505512566
100159,5030593.43675897
100160,6023865.062541943
100161,7381299.655335843
100162,6312209.207008706
100163,6517061.459498424
100164,10223984.502270114
100165,5585656.7967964355
100166,7390965.989046306
100167,7993566.04067484
100168,4553992.617509239
100169,6414503.864881564
100170,5679057.202499577
100171,9426100.10274571
100172,5882275.376989093
100173,4858611.544682433
100174,6456419.447683287
100175,7151249.391192654
100176,5873531.303962849
100177,6297453.39872885
100178,7178608.858091581
100179,6610593.0992406765
100180,6573056.256787334
100181,7134294.403506202
100182,8205027.834371528
100183,7667022.4196120445
100184,7796859.133897586
100185,6758364.7729881015
100186,6663779.1737645995
100187,5873567.74094445
100188,7084967.16332752
100189,6426444.165094426
100190,11361572.689877674
100191,6044663.395927062
100192,5757281.029592525
100193,3729539.799326222
100194,12548724.405207716
100195,9453374.564628428
100196,9884088.224559182
100197,5221914.427006211
100198,6274468.525469973
100199,3891512.043844648
100200,5930322.0810850905
100201,6815045.27430434
100202,11026331.915895404
100203,11438947.030548565
100204,5286221.076894375
100205,5468199.007870644
100206,5208883.692615534
100207,7084550.515998656
100208,5650768.787261541
100209,7969604.411262525
100210,6571070.824087695
100211,6337751.816906064
100212,9223716.390723374
100213,8650950.327219028
100214,6028633.606617407
100215,9704258.193226868
100216,9522281.035715677
100217,6619387.137871165
100218,8373042.777519001
100219,8058590.048099821
100220,6918088.492154854
100221,3985003.3348751194
100222,5648479.699515257
100223,6351448.39250957
100224,7192986.5417562425
100225,9487889.759615624
100226,12501459.860599782
100227,7061193.524231982
100228,7102513.258676449
100229,5858080.310382348
100230,4447124.565136117
