ID,price_doc
100001,7652625.74616264
100002,8059115.518694419
100003,7621157.550731461
100004,7911428.850017151
100005,7579744.42199273
100006,7061882.976379721
100007,8073540.400978411
100008,7971154.799034559
100009,7408958.80342164
100010,7085420.964775231
100011,8236007.81798029
100012,7649056.2237291
100013,6580665.88256082
100014,7563841.384446429
100015,6981760.45793975
100016,7873340.68808466
100017,7137380.980885499
100018,7776912.87580079
100019,5224609.6348651005
100020,4533171.70390571
100021,7478980.736881641
100022,6267566.001509131
100023,8533616.36891608
100024,7245261.3811263
100025,8171255.798057251
100026,7629935.875351051
100027,8176267.02009848
100028,7839559.96330757
100029,7099237.22259536
100030,7795855.952330209
100031,6722222.43723929
100032,8550111.55614796
100033,6994097.682683419
100034,6925077.143107581
100035,7353152.255205429
100036,8184545.92570589
100037,7837338.2668453
100038,4539570.66364051
100039,7273089.253471001
100040,6731553.538424879
100041,6652022.66727899
100042,8484708.03305616
100043,8260553.16742894
100044,6721770.2490550205
100045,6329325.80436829
100046,6705543.58483754
100047,7426878.159158951
100048,7682736.18780743
100049,6564855.476206351
100050,6946912.5473782
100051,7249391.44952722
100052,4541270.14250411
100053,7965270.735753911
100054,7077852.419177041
100055,8148798.23578056
100056,7628093.906287961
100057,7364798.96405247
100058,8426904.516172498
100059,7754066.470881911
100060,6933436.840308479
100061,8315235.03354223
100062,7370398.63445184
100063,7545631.987561591
100064,7281054.81316875
100065,7680373.322013951
100066,7385189.14393992
100067,6910255.67769707
100068,7212897.78666899
100069,7285171.46546655
100070,7559242.66700914
100071,6071872.06043872
100072,7679326.0332972
100073,7733058.29888526
100074,8423262.84394356
100075,6969160.65284738
100076,7172003.57474657
100077,7636966.948535069
100078,6538018.67779621
100079,7307116.048754269
100080,7725934.43578015
100081,6267566.001509131
100082,4542137.308361211
100083,8241938.47873943
100084,8463563.35691525
100085,7815488.90160214
100086,4539825.21423691
100087,4531413.91177741
100088,7259041.2297618
100089,7675086.17807827
100090,7375548.30598582
100091,7313522.973834289
100092,6111856.10339659
100093,7772668.68814095
100094,7420156.536996069
100095,7208871.01146747
100096,5802125.56318622
100097,8431102.065660471
100098,8008085.86907769
100099,7663750.150124679
100100,4540861.39461011
100101,7776912.87580079
100102,7503355.949677341
100103,6648600.90418867
100104,6803103.46377445
100105,7097984.077428791
100106,7336372.684010739
100107,6944748.815368519
100108,6824213.76452811
100109,7014167.742292349
100110,7258182.24836492
100111,6624180.80794582
100112,5992903.85932652
100113,7422445.8896177905
100114,7191467.2178585995
100115,7314851.73150482
100116,7186530.019953051
100117,7015541.38086736
100118,7927230.261149139
100119,8203052.66000675
100120,7036097.87491857
100121,5900447.05872552
100122,7533340.06221606
100123,8267394.596561819
100124,6419918.09801933
100125,6479494.15153344
100126,7414190.70753734
100127,7409101.07793654
100128,6588072.89561017
100129,8137886.5492425
100130,6604641.542179801
100131,7503215.45891023
100132,7525139.372263431
100133,7902970.7357218815
100134,7116884.3807722
100135,7255097.0796154095
100136,6934282.03482473
100137,8498541.71276613
100138,6619646.3862554
100139,6973599.44972549
100140,7995312.56366386
100141,6071373.491207379
100142,7544006.172870381
