ID,price_doc
100001,6004662.620949997
100002,8500000.0
100003,18245298.263599988
100004,5133970.280890007
100005,6900460.688560002
100006,5503763.757850007
100007,10023335.467539987
100008,5940467.200380001
100009,2630000.0
100010,4560205.02931
100011,7524236.437280009
100012,8059256.69455999
100013,5586933.249120008
100014,5116967.879760998
100015,2000000.0
100016,6316960.629250002
100017,1625803.480830001
100018,4053213.9772899984
100019,7050722.824800003
100020,1000154.5368000004
100021,8675000.0
100022,5165000.0
100023,4444348.399050007
100024,10563612.351310011
100025,15688999.392790018
100026,6039615.837249998
100027,5890607.652700004
100028,6284952.610290007
100029,6476215.409439993
100030,12943789.355719995
100031,6200000.0
100032,8591437.461349998
100033,1745894.159950001
100034,5339546.970840001
100035,2953887.775380007
100036,6542193.16856001
100037,8974906.218740009
100038,9500000.0
100039,5921339.094990002
100040,6000000.0
100041,10425000.0
100042,5391350.569966997
100043,9352633.381019987
100044,1581901.4238399994
100045,6645858.882249999
100046,4010340.244839996
100047,6210370.25597
100048,7148350.89819
100049,1000000.0
100050,3359714.7252200004
100051,2786023.89202
100052,4896434.744938
100053,2570946.94216
100054,4865014.635788001
100055,5495859.018689998
100056,9607863.627320006
100057,8828644.21721299
100058,6000000.0
100059,1805450.3486100007
100060,8245902.216160005
100061,1539299.10292
100062,5905875.373222228
100063,5823549.055739998
100064,5798460.267000004
100065,1619678.01425
100066,7106141.519790003
100067,1890164.6371040002
100068,5533503.848809988
100069,10592999.628639998
100070,7059061.630559998
100071,12897070.26213199
100072,5214860.914510005
100073,6967533.688259998
100074,7814527.076239998
100075,4852877.207840003
100076,4250002.061999991
100077,5541443.368339999
100078,6878376.239070003
100079,4598634.670439997
100080,10115881.905549996
100081,5165000.0
100082,5142320.780599996
100083,7601270.128699997
100084,1752133.7816279999
100085,1000000.0
100086,4013406.4311499964
100087,5366854.937340008
100088,6024906.387145003
100089,13274163.09064
100090,5678073.426739995
100091,5233147.176149997
100092,7372602.292229999
100093,7507996.7311
100094,3806395.007585001
100095,8300000.0
100096,4186100.2239730004
100097,10880600.880670018
100098,8065247.126439997
100099,7727052.3003199985
100100,8204090.135389997
100101,3977443.945000008
100102,5227822.270539998
100103,5397457.281869998
100104,7883849.324709999
100105,6229171.125691994
100106,5507843.633399999
100107,5500000.0
100108,8778367.11995
100109,6092308.981687998
100110,6255853.458619998
100111,6642891.261929997
100112,9573659.636019997
100113,11164661.107209992
100114,12595211.945569998
100115,5745544.167930001
100116,10439451.61549998
100117,5316992.822849997
100118,6766964.889951996
100119,6680493.411850003
100120,4720719.9173300015
100121,5658631.731911999
100122,2378663.1349100005
100123,2965318.0907699997
100124,5443012.0770499995
100125,15013415.320499988
100126,6274518.304370002
100127,3725277.4809160023
100128,7910556.671661998
100129,8571176.298800007
100130,5746601.27076
100131,5928203.074903999
100132,14269117.928670006
100133,5064177.943546
100134,29608685.108000018
100135,3892396.0347300023
100136,4884177.180799998
100137,6109441.5574900005
100138,6694562.580380007
100139,3883155.4866199987
100140,7207250.081639994
100141,5163935.05447
100142,4480342.3904099995
100143,5779793.333170004
100144,25102018.724719997
100145,15998481.766199999
100146,8917389.529339992
100147,26868085.904259972
100148,1000000.0
100149,17734059.4637
100150,10506662.070599992
100151,2260000.0
100152,5589077.112689992
100153,6996755.958067
100154,11573587.780210001
100155,2000000.0
100156,6954008.694179999
100157,4600000.0
100158,3813464.47881
100159,4834024.433
100160,4973436.309634001
100161,7719377.79282001
100162,4651480.525620002
100163,5881302.149209989
100164,11625000.0
100165,3067980.03944
100166,6978059.906049998
100167,5646231.75343
100168,2865093.7744100005
100169,5754598.9644899955
100170,5372646.949139996
100171,8391077.216990007
100172,4980404.7771900045
100173,4248222.750679999
100174,9300000.0
100175,8442418.234079998
100176,5444759.327511995
100177,5864227.282389998
100178,6980264.32901
100179,6322521.881539998
100180,7300000.0
100181,9400000.0
100182,8733511.21161999
100183,7100000.0
100184,6340289.513380004
100185,6000000.0
100186,5378561.774315
100187,5994236.648080001
100188,10965140.781200008
100189,6617625.735990008
100190,13652761.986462006
100191,4855525.435530006
100192,5179522.15874
100193,1377723.3742000007
100194,15609392.66430001
100195,12113415.210000016
100196,9229243.19565501
100197,1701993.0992300007
100198,3572083.0058799977
100199,1000000.0
100200,6919083.381849988
100201,7825463.5407300005
100202,9398402.560350006
100203,14597705.952699969
100204,4915981.668680004
100205,5238622.951582002
100206,5367468.629521416
100207,7063631.843890003
100208,900000.0
100209,6660995.268619994
100210,6335361.343400002
100211,2771830.3036200004
100212,10760884.914839994
100213,8100000.0
100214,5810702.586180002
100215,10763335.04878
100216,7700054.10792001
100217,6715221.75384249
100218,8366081.0857
100219,8460213.523629006
100220,9806756.330980005
100221,3738594.404130003
100222,5851713.074590005
100223,5973320.784680001
100224,6584649.693339995
100225,12458685.544699995
100226,15347228.992999988
100227,7306392.691226358
100228,8746550.797479995
100229,5227111.886039996
100230,4719011.522000001
100231,14988060.510499991
100232,6165483.711740001
100233,8794500.0
100234,5809195.689880004
100235,7965410.53445801
100236,4946252.450279999
100237,6915333.694989993
100238,4360804.170179994
100239,6541929.353679998
100240,6897605.427510002
100241,12907100.0
100242,5930636.166234002
100243,2890458.4310699985
100244,14022063.436761005
100245,8744729.4937
100246,8274083.18244
100247,1806618.0568799996
100248,11125081.599400006
100249,12346404.78398
100250,5859862.751889998
100251,3881962.5
100252,10315383.945689978
100253,6500000.0
100254,5193760.552720004
100255,6682414.565559997
100256,3336763.29165
100257,8027103.423070001
100258,7240701.25043
100259,6187661.8286666665
100260,7808703.593689992
100261,7788051.050350001
100262,6073164.216920009
100263,5661091.099071001
100264,12500000.0
100265,6188364.542859998
100266,5552796.897850002
100267,6155177.985989999
100268,7122891.448193349
100269,6601453.273869997
100270,7870922.718899998
